name,Sampling day?,Julian_Day,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Auburn, Alabama",,21223,8/11/2021,31.2,21.2,26.2,37.2,21.2,28.3,22.6,81.7,0.09,100,8.33,rain,0,0,60.8,18.1,175.8,1022.7,17.2,16,239.2,20.4,9,,2021-08-11 6:03:06,2021-08-11 19:30:37,0.05,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,MRSA1,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21224,8/12/2021,32.2,21.7,25.7,36.2,21.7,27.3,22.2,82.5,2.52,100,8.33,rain,0,0,51.8,16.4,136.7,1022.4,24.2,16,200.9,17.3,9,,2021-08-12 6:03:46,2021-08-12 19:29:36,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21225,8/13/2021,32.9,21.2,26.9,36.5,21.2,28.7,21.9,76.3,0,0,0,,0,0,,14.6,144.8,1022.5,8.1,15.4,245,21.2,9,,2021-08-13 6:04:26,2021-08-13 19:28:33,0.13,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,72228403892,KCSG"
"Auburn, Alabama",,21226,8/14/2021,33.4,22.9,27.3,38.3,22.9,29.2,22.5,77.2,0,0,0,,0,0,,16.5,89,1021.4,23,15.8,255.6,22.2,9,,2021-08-14 6:05:07,2021-08-14 19:27:30,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG"
"Auburn, Alabama",,21227,8/15/2021,29.4,22.2,25.5,33.1,22.2,26.9,22.3,83.1,0,0,0,,0,0,27.7,14.8,97.1,1019.8,27.5,15.8,203.5,17.5,9,,2021-08-15 6:05:47,2021-08-15 19:26:26,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG"
"Auburn, Alabama",,21228,8/16/2021,27.8,21.7,23.9,31.1,21.7,24.4,22.3,90.9,13,100,37.5,rain,0,0,47.2,24,73.2,1017.2,53.5,15.3,96.1,8.4,4,,2021-08-16 6:06:27,2021-08-16 19:25:21,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG"
"Auburn, Alabama",,21229,8/17/2021,29.4,22.2,24.9,33.1,22.2,26.1,22.7,88.4,41.32,100,37.5,rain,0,0,50.1,25.7,165.4,1014,84.7,12,163.4,14.2,7,,2021-08-17 6:07:07,2021-08-17 19:24:15,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG"
"Auburn, Alabama",,21230,8/18/2021,32.9,22.8,27.4,39.5,22.8,30.2,23.4,80.5,0,0,0,,0,0,,16.4,111.5,1021.2,21.5,15.8,240.4,20.9,7,,2021-08-18 6:07:47,2021-08-18 19:23:08,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,72036363872,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21231,8/19/2021,31.7,23.9,26.8,37.9,23.9,28.6,23.7,84.5,0,0,0,,0,0,,16.4,180,1021,22,16,194.9,16.8,9,,2021-08-19 6:08:27,2021-08-19 19:22:00,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21232,8/20/2021,30,23.4,25.7,34.5,23.4,27.3,23.3,87.9,1.09,100,29.17,rain,0,0,,14.7,244.7,1016.8,58.3,15.9,196.2,16.8,8,,2021-08-20 6:09:06,2021-08-20 19:20:52,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21233,8/21/2021,28.9,22.9,25.1,34.3,22.9,26.5,23.2,90,8.33,100,12.5,rain,0,0,50,14.8,260,1015.7,58.9,15.7,175.6,15.1,7,,2021-08-21 6:09:46,2021-08-21 19:19:42,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21234,8/22/2021,31.7,22.2,26.3,37.3,22.2,28.2,23.3,84.7,0.01,100,4.17,rain,0,0,33.5,18.3,274.4,1016.2,77.6,15.9,206.9,18,7,,2021-08-22 6:10:25,2021-08-22 19:18:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21235,8/23/2021,33.4,23.8,28,38.9,23.8,30.7,23.4,77.7,0,0,0,,0,0,,14.7,215.2,1016.4,20.9,16,247.3,21.4,8,,2021-08-23 6:11:05,2021-08-23 19:17:21,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21236,8/24/2021,32.9,23.3,27.2,38.3,23.3,29.2,23.4,81.8,1.55,100,12.5,rain,0,0,31.7,18.1,108.4,1017.7,23.8,15.3,236.2,20.5,8,,2021-08-24 6:11:44,2021-08-24 19:16:10,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21237,8/25/2021,31.7,21.7,25.2,37.3,21.7,26.3,22.9,88.5,24.37,100,20.83,rain,0,0,57.8,18.2,119.3,1020.1,19.9,14.2,184.5,15.8,8,,2021-08-25 6:12:23,2021-08-25 19:14:57,0.55,Rain,Clear conditions throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21238,8/26/2021,31.2,21.2,25.8,35.5,21.2,27.5,22.4,83.5,0.3,100,4.17,rain,0,0,,12.9,86.5,1021.7,47.5,13.6,222.3,19.1,7,,2021-08-26 6:13:02,2021-08-26 19:13:44,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21239,8/27/2021,31.2,22.2,25.8,36.1,22.2,27.3,22.3,82.1,0.12,100,4.17,rain,0,0,53.6,14.7,98.4,1020.7,29.2,15.9,201.7,17.3,8,,2021-08-27 6:13:41,2021-08-27 19:12:31,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21240,8/28/2021,28.8,22.9,25.3,33.2,22.9,26.6,23.5,90.6,6.16,100,25,rain,0,0,47.9,23.9,84.5,1022,66.5,15.8,135,11.7,6,,2021-08-28 6:14:20,2021-08-28 19:11:16,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21241,8/29/2021,28.9,23.4,25.3,33.7,23.4,26,23.9,92.7,25.44,100,16.67,rain,0,0,29.5,20.4,107.8,1021.3,66.5,15.1,99.5,8.5,6,,2021-08-29 6:14:58,2021-08-29 19:10:01,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21242,8/30/2021,27.2,22.2,24,30.7,22.2,24.7,22.7,92.7,5.89,100,12.5,rain,0,0,46.8,16.5,126.6,1016.7,41.8,15.9,71.6,6.1,3,,2021-08-30 6:15:37,2021-08-30 19:08:46,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21243,8/31/2021,26.7,22.2,23.6,29.2,22.2,23.7,22.6,94.4,41.1,100,62.5,rain,0,0,50,31.6,194.5,1008.8,83.9,13.2,82.4,6.9,4,,2021-08-31 6:16:15,2021-08-31 19:07:30,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KALX,TKGA1,72026563833,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,KCSG,72228403892"
"Auburn, Alabama",,21244,9/1/2021,30.7,21.2,24.5,35.4,21.2,25.6,22.3,89,4.01,100,25,rain,0,0,63,18.4,277.6,1011,61.9,15.7,215,18.5,8,,2021-09-01 6:16:54,2021-09-01 19:06:14,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21245,9/2/2021,30.7,20.7,24.8,32.6,20.7,25.5,20.7,80.2,0,0,0,,0,0,,16.5,188.3,1014.5,30,13.1,235.2,20.3,8,,2021-09-02 6:17:32,2021-09-02 19:04:57,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21246,9/3/2021,29.4,20,23.6,29.7,20,23.9,18.6,75.2,0,0,0,,0,0,,16.5,60.4,1018.4,14.5,15.6,220.6,19.1,7,,2021-09-03 6:18:10,2021-09-03 19:03:39,0.94,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21247,9/4/2021,28.9,17.2,23.1,29.2,17.2,23.3,15.9,65.1,0,0,0,,0,0,,12.8,77.9,1018.8,5.3,16,253.4,21.8,9,,2021-09-04 6:18:49,2021-09-04 19:02:21,0.97,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21248,9/5/2021,30,17.2,23.6,32.7,17.2,24.5,18.8,75.4,0,0,0,,0,0,,12.9,138.8,1016.9,20.2,16,216.3,18.8,8,,2021-09-05 6:19:27,2021-09-05 19:01:03,0.99,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21249,9/6/2021,30.7,21.7,25.2,34.3,21.7,26.4,22.3,85.3,0,0,0,,0,0,,18.2,233.6,1015.8,47.4,15.8,157.9,13.7,7,,2021-09-06 6:20:05,2021-09-06 18:59:45,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21250,9/7/2021,31.2,22.2,26.1,35.5,22.2,27.9,22.5,81.7,0,0,0,,0,0,,12.9,120.3,1015.8,59.9,15.7,200.6,17.3,8,,2021-09-07 6:20:43,2021-09-07 18:58:26,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21251,9/8/2021,27.8,22.2,24.1,31.2,22.2,24.4,22.5,91,3.1,100,12.5,rain,0,0,31.7,18.3,185.7,1014.7,37.1,15.8,107.4,9.3,5,,2021-09-08 6:21:21,2021-09-08 18:57:06,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21252,9/9/2021,27.9,19.4,23.8,28.2,19.4,23.9,18.6,75.5,2.5,100,12.5,rain,0,0,33.4,24,309.1,1013.8,43.3,15.9,196.7,17,7,,2021-09-09 6:21:59,2021-09-09 18:55:47,0.04,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21253,9/10/2021,28.4,15.7,21.9,28.9,15.7,22.1,15.8,70.2,0,0,0,,0,0,29.5,14.7,75,1018,8.1,16,225.5,19.6,8,,2021-09-10 6:22:37,2021-09-10 18:54:27,0.07,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,72036363872,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21254,9/11/2021,28.4,18.9,23.5,28.9,18.9,23.7,17.1,68.8,0.01,100,4.17,rain,0,0,25.9,20.4,86.9,1022.1,29.4,16,179.8,15.6,8,,2021-09-11 6:23:15,2021-09-11 18:53:07,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21255,9/12/2021,30,20.6,24.8,33.1,20.6,25.7,20.1,75.6,0,0,0,,0,0,,16.5,118.3,1024.3,22.6,16,226,19.6,7,,2021-09-12 6:23:53,2021-09-12 18:51:47,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21256,9/13/2021,30,20.6,25.2,32.3,20.6,25.9,20.4,76,0,0,0,,0,0,,9.3,107.7,1022.4,20,15.9,187,16.1,8,,2021-09-13 6:24:31,2021-09-13 18:50:26,0.23,Clear,Becoming cloudy in the afternoon.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21257,9/14/2021,29.4,21.1,23.9,32.2,21.1,24.5,21.4,87.3,3.06,100,12.5,rain,0,0,,16.4,200,1018.1,35.9,15.7,132.9,11.6,6,,2021-09-14 6:25:09,2021-09-14 18:49:05,0.28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21258,9/15/2021,22.9,20.7,21.5,22.9,20.7,21.5,21.1,97.1,20.26,100,66.67,rain,0,0,,14.7,69.6,1015.5,76.3,13.2,36.7,3.4,2,,2021-09-15 6:25:47,2021-09-15 18:47:45,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21259,9/16/2021,26.2,20.7,22.8,26.2,20.7,22.8,21.8,94.4,9.37,100,41.67,rain,0,0,,14.7,95.1,1016.1,91.2,14.4,86.9,7.3,4,,2021-09-16 6:26:25,2021-09-16 18:46:24,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21260,9/17/2021,27.8,22.2,24,30.9,22.2,24.5,22.5,91.7,1.06,100,12.5,rain,0,0,50,14.6,108.6,1019,78.3,14.4,108.9,9.5,5,,2021-09-17 6:27:03,2021-09-17 18:45:03,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21261,9/18/2021,27.9,21.7,23.7,31.2,21.7,24.1,22.6,93.8,16.56,100,29.17,rain,0,0,35.3,20.3,103.4,1018.8,79.7,15.1,76.8,6.4,5,,2021-09-18 6:27:41,2021-09-18 18:43:42,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21262,9/19/2021,27.2,21.7,23.4,30.1,21.7,23.5,22.4,94.6,10.25,100,29.17,rain,0,0,25.9,18.3,96.3,1017.5,88.5,15.3,75.8,6.4,4,,2021-09-19 6:28:20,2021-09-19 18:42:21,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21263,9/20/2021,28.9,22.2,24.6,32.8,22.2,25.4,22.6,89.7,0.81,100,16.67,rain,0,0,,14.6,126.3,1016.3,85,15.9,131,11.2,6,,2021-09-20 6:28:58,2021-09-20 18:41:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21264,9/21/2021,30,22.2,25.2,34.5,22.2,26.4,22.9,88.3,15.26,100,20.83,rain,0,0,,11.1,89.8,1017,63.8,13.6,120.8,10.6,5,,2021-09-21 6:29:36,2021-09-21 18:39:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21265,9/22/2021,25,15.7,21.3,25,15.7,21.3,18.9,87.2,1.58,100,12.5,rain,0,0,38.9,27.6,235.7,1015.1,48,13.5,120.9,10.6,6,,2021-09-22 6:30:15,2021-09-22 18:38:18,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21266,9/23/2021,22.9,11.2,16.7,22.9,11.2,16.7,11.1,72.1,1.47,100,8.33,rain,0,0,38.9,25.8,265.3,1017.2,0,16,247.7,21.4,9,,2021-09-23 6:30:54,2021-09-23 18:36:57,0.53,Rain,Clear conditions throughout the day with morning rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21267,9/24/2021,25,11.1,17.5,25,11.1,17.5,11.7,71.6,0,0,0,,0,0,,14.6,59.7,1018.9,0,16,238.9,20.7,8,,2021-09-24 6:31:33,2021-09-24 18:35:37,0.56,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21268,9/25/2021,25.7,13.8,19.7,25.7,13.8,19.7,14,71.9,0,0,0,,0,0,31.7,11.1,120.4,1019.1,5.8,15.8,224.4,19.2,8,,2021-09-25 6:32:12,2021-09-25 18:34:16,0.6,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21269,9/26/2021,27.9,13.8,20.7,28.1,13.8,20.8,14.7,71.2,0,0,0,,0,0,,11,76.3,1020.1,0,16,226.7,19.4,8,,2021-09-26 6:32:51,2021-09-26 18:32:56,0.64,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21270,9/27/2021,28.4,15,21.4,28.6,15,21.5,16.2,75.3,0,0,0,,0,0,,9.3,68.4,1019.8,9.2,16,217.6,18.6,9,,2021-09-27 6:33:30,2021-09-27 18:31:36,0.68,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21271,9/28/2021,29.4,16.1,22.5,30.1,16.1,22.7,17.8,77.4,0,0,0,,0,0,27.7,12.8,52.6,1017.4,13.8,16,203.9,17.5,8,,2021-09-28 6:34:10,2021-09-28 18:30:16,0.73,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21272,9/29/2021,30.7,17.8,23.6,32.2,17.8,24,18.8,76.9,0,0,0,,0,0,,9.3,54.3,1017.1,14.8,16,157.6,13.7,7,,2021-09-29 6:34:50,2021-09-29 18:28:56,0.77,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,21273,9/30/2021,28.3,18.8,23.2,29.5,18.8,23.6,19.3,80.2,0,0,0,,0,0,,9.3,28.3,1019.2,14.7,15.8,128.4,11.1,6,,2021-09-30 6:35:30,2021-09-30 18:27:37,0.82,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21274,10/1/2021,29.4,18.8,23.8,30.6,18.8,24.2,19.2,77,0,0,0,,0,0,,12.9,89.5,1021.2,12.5,15.7,204.1,17.8,8,,2021-10-01 6:36:10,2021-10-01 18:26:18,0.87,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21275,10/2/2021,27.9,19.3,23.5,29.8,19.3,23.9,19.6,79.6,0,0,0,,0,0,,14.7,113.7,1021.3,30.8,15.1,127.6,11,4,,2021-10-02 6:36:50,2021-10-02 18:24:59,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21276,10/3/2021,26.2,20.6,22.5,26.2,20.6,22.5,20,85.9,0,0,0,,0,0,,16.5,179.6,1017.9,73.8,16,101.5,8.5,4,,2021-10-03 6:37:31,2021-10-03 18:23:41,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21277,10/4/2021,21.7,20,20.6,21.7,20,20.6,20.3,98.1,41.42,100,75,rain,0,0,,12.8,131.4,1015.8,99.5,12.1,27.3,2.5,2,,2021-10-04 6:38:12,2021-10-04 18:22:23,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,72036363872,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21278,10/5/2021,22.9,18.4,20.4,22.9,18.4,20.4,19.4,94.3,35.4,100,58.33,rain,0,0,29.5,16.4,99.2,1016.8,98.6,14.6,83.9,7.1,4,,2021-10-05 6:38:53,2021-10-05 18:21:06,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21279,10/6/2021,26.2,20,22.5,26.2,20,22.5,20.9,91.6,0.35,100,16.67,rain,0,0,35.3,14.8,115.3,1018.4,93.8,14.6,124,10.9,6,,2021-10-06 6:39:35,2021-10-06 18:19:49,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,72036363872,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21280,10/7/2021,26.2,21.2,22.7,26.2,21.2,22.7,21.4,93.1,39.21,100,33.33,rain,0,0,,11.2,102,1019.2,89.8,13.2,104.1,9,6,,2021-10-07 6:40:17,2021-10-07 18:18:32,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21281,10/8/2021,28.4,18.9,23,29.3,18.9,23.3,19.7,83.6,0,0,0,,0,0,,16.5,235,1017.7,51.2,13.1,169.6,14.5,7,,2021-10-08 6:40:59,2021-10-08 18:17:16,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21282,10/9/2021,28.4,17.2,21.8,29.5,17.2,22,18.3,82.3,0,0,0,,0,0,,16.4,146.6,1016.9,19.9,14,195.8,17,7,,2021-10-09 6:41:41,2021-10-09 18:16:01,0.06,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21283,10/10/2021,27.2,18.3,22.1,28.4,18.3,22.4,18.4,80.8,0,0,0,,0,0,,14.6,71.2,1016.1,7.2,16,185.8,16,7,,2021-10-10 6:42:24,2021-10-10 18:14:46,0.11,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21284,10/11/2021,27.2,17.2,22.1,28.2,17.2,22.1,18.2,79.7,0,0,0,,0,0,,18.2,113.8,1015.5,12.4,16,155.5,13.3,7,,2021-10-11 6:43:07,2021-10-11 18:13:32,0.16,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21285,10/12/2021,25.1,18.3,21,25.1,18.3,21,19.2,90.5,0,0,0,,0,0,,11.1,96.3,1018.3,63.3,13.2,89.5,7.8,5,,2021-10-12 6:43:51,2021-10-12 18:12:19,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21286,10/13/2021,26.7,16.7,21.4,27.9,16.7,21.5,18.4,84.2,0,0,0,,0,0,,11.1,69,1017.8,17.4,14.7,174.3,15,6,,2021-10-13 6:44:34,2021-10-13 18:11:06,0.27,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,21287,10/14/2021,28.4,16.7,21.9,29.5,16.7,22.1,18.2,81.1,0,0,0,,0,0,,7.5,83.8,1016.5,3.7,15.8,172.2,15,7,,2021-10-14 6:45:19,2021-10-14 18:09:54,0.33,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
