Week,Julian_Day,Date,Time,Habitat.type,Group #,Drift fence,Trap #,Board #,Humid (r.h.),sun *,Temp (deg C),Spiders,Scorpions,beetles,Ants,millipedes,Crickets,Roaches,Isopods,centipedes,snails,Worms,harvestmen,Earwigs,Other Captures,Bucket Flooded? Note Depth,Comments,Class
,23044,2/13/2023,,Stream,4,3,,26,70.1,3,18.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,Ecology
,23044,2/13/2023,,Stream,,3,,23,,,,,,,,,,,,,,,,,,,,Ecology
,23044,2/13/2023,,Stream,3,3,,22,70.1,3,18.5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,,,Ecology
,23044,2/13/2023,,Stream,,3,,34,,,,,,,,,,,,,,,,,,,,Ecology
,23045,2/14/2023,1,Stream,,3,1,,42.2,2,22.8,0,0,1,2,0,0,0,0,0,0,0,0,0,1 mite,,,Ecology
,23045,2/14/2023,2,Stream,,3,2,,42.2,3,22.8,1,,,2,,,,,1,,,,,,,,Ecology
,23045,2/14/2023,3,Stream,,3,3,,42.2,2,22.8,1,,,3,,,,1,,,,,,,,,Ecology
,23045,2/14/2023,4,Stream,,3,4,,42.2,2,22.8,,,1,,,,,,,,,,,,,,Ecology
,23045,2/14/2023,,Stream,,3,,19,,,,,,,,,,,,,,,,,,,,Ecology
,23045,2/14/2023,,Stream,,3,,20,,,,,,,,,,,,,,,,,,,,Ecology
,23045,2/14/2023,,Stream,,3,,21,,,,,,,,,,,,,,,,,,,,Ecology
,23045,2/14/2023,1,Stream,,3,,35,42.2,2,22.8,0,0,0,0,0,0,0,0,0,3,0,0,0,2 mites,,,Ecology
,23045,2/14/2023,3,Stream,,3,,26,42.2,2,22.8,2,,,1,,,,,,,,,,,,,Ecology
,23045,2/14/2023,4,Stream,,3,,23,42.2,2,22.8,3,,,1,,,,,,1,,,,,,,Ecology
,23045,2/14/2023,2,Stream,,3,,22,42.2,3,22.8,,,,167,,,,,,,,,,,,,Ecology
,23045,2/14/2023,,Stream,,3,,34,,,,,,,,,,,,,,,,,,,,Ecology
,23046,2/15/2023,,Stream,1,3,1,,71.2,1,25.4,2,,,,,,,,,1,,,,,N/A,,Ecology
,23046,2/15/2023,,Stream,2,3,2,,71.2,1,25.4,,,,,,,,,,,,,,,,,Ecology
,23046,2/15/2023,,Stream,3,3,3,,71.2,1,25.4,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,Ecology
,23046,2/15/2023,,Stream,4,3,4,,,,,,,,,,,,,,,,,,,,,Ecology
,23046,2/15/2023,,Stream,,3,,19,,,,,,,,,,,,,,,,,,,,Ecology
,23046,2/15/2023,,Stream,,3,,20,,,,,,,,,,,,,,,,,,,,Ecology
,23046,2/15/2023,,Stream,,3,,21,,,,,,,,,,,,,,,,,,,,Ecology
,23046,2/15/2023,,Stream,1,3,,35,69.3,1,25.4,,,,,,,,,,,,,,,,,Ecology
,23046,2/15/2023,,Stream,2,3,,26,72.9,1,25.4,,,,,,,,,,,,,,,,,Ecology
,23046,2/15/2023,,Stream,,3,,23,,,,,,,,,,,,,,,,,,,,Ecology
,23046,2/15/2023,,Stream,,3,,22,73.6,1,25.4,0,0,0,50,0,0,0,0,0,0,0,0,0,,,,Ecology
,23046,2/15/2023,,Stream,,3,,34,,,,,,,,,,,,,,,,,,,,Ecology
,23047,2/16/2023,,Stream,1,3,1,,68.5,1,24.3,,,,,,,,,,1,,,,,,,Ecology
,23047,2/16/2023,,Stream,2,3,2,,68.5,1,24.3,0,0,0,>15,1,0,0,0,0,0,0,0,0,,,,Ecology
,23047,2/16/2023,,Stream,3,3,3,,68.5,1,24.5,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,Ecology
,23047,2/16/2023,,Stream,4,3,4,,72.3,1,24.5,,,,20,,,,,,,,,,,,,Ecology
,23047,2/16/2023,,Stream,,3,,19,,,,,,,,,,,,,,,,,,,,Ecology
,23047,2/16/2023,,Stream,,3,,20,,,,,,,,,,,,,,,,,,,,Ecology
,23047,2/16/2023,,Stream,,3,,21,,,,,,,,,,,,,,,,,,,,Ecology
,23047,2/16/2023,,Stream,,3,,35,68.5,1,24.3,,,,1,,,,,,,,,,,,,Ecology
,23047,2/16/2023,,Stream,,3,,26,69.4,1,24.5,2,,,,,,,,,1,,,,,,,Ecology
,23047,2/16/2023,,Stream,,3,,23,,,,,,,,,,,,,,,,,,,,Ecology
,23047,2/16/2023,,Stream,,3,,22,72.3,1,24.5,,,,,,,,,,,,,,,,,Ecology
,23047,2/16/2023,,Stream,,3,,34,,,,,,,,,,,,,,,,,,,,Ecology
,23048,2/17/2023,,Stream,1,3,1,,45.9,,10.1,,,,,,,,,,,,,,,,,Ecology
,23048,2/17/2023,,Stream,2,3,2,,45.9,2,10.1,,,,10,,,,,,,,,,squished larvae,,,Ecology
,23048,2/17/2023,,Stream,3,3,3,,45.9,,10.1,,,,,,,,,,,,,,,,,Ecology
,23048,2/17/2023,,Stream,4,3,4,,45.9,,10.1,,,,,,,,,,,,,,,,,Ecology
,23048,2/17/2023,,Stream,,3,,19,,,,,,,,,,,,,,,,,,,,Ecology
,23048,2/17/2023,,Stream,,3,,20,,,,,,,,,,,,,,,,,,,,Ecology
,23048,2/17/2023,,Stream,,3,,21,,,,,,,,,,,,,,,,,,,,Ecology
,23048,2/17/2023,,Stream,,3,,35,43.9,,10.1,,,,,,,,,,,,,,,,,Ecology
,23048,2/17/2023,,Stream,,3,,26,,,,,,,,,,,,,1,,,,,,,Ecology
,23048,2/17/2023,,Stream,,3,,23,,,,,,,,,,,,,,,,,,,,Ecology
,23048,2/17/2023,,Stream,,3,,22,,,,,,,,,,,,,,,,,,,,Ecology
,23048,2/17/2023,,Stream,,3,,34,,,,,,,,,,,,,,,,,,,,Ecology
,23051,2/20/2023,,Stream,1,3,1,,65.5,2,19.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no,,Ecology
,23051,2/20/2023,,Stream,2,3,2,,65.5,,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Ecology
,23051,2/20/2023,,Stream,3,3,3,,65.5,cloudy,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
,23051,2/20/2023,,Stream,4,3,4,,65.5,1,19.1,0,0,0,0,0,0,0,2,0,0,1,0,,,,,Ecology
,23051,2/20/2023,,Stream,,3,,19,,,,,,,,,,,,,,,,,,,,Ecology
,23051,2/20/2023,,Stream,,3,,20,,,,,,,,,,,,,,,,,,,,Ecology
,23051,2/20/2023,,Stream,,3,,21,,,,,,,,,,,,,,,,,,,,Ecology
,23051,2/20/2023,,Stream,1,3,,35,82.3,cloudy,19.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Ecology
,23051,2/20/2023,,Stream,4,3,,26,76.6,cloudy,19.1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,,Ecology
,23051,2/20/2023,,Stream,2,3,,23,70.4,cloudy,19.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Ecology
,23051,2/20/2023,,Stream,,3,,22,79.1,cloudy,19.1,0,0,0,100,0,0,0,0,0,0,0,0,0,,,,Ecology
,23051,2/20/2023,,Stream,,3,,34,,,,,,,,,,,,,,,,,,,,Ecology
,23052,2/21/2023,1,Stream,,3,1,,59.5,2,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Ecology
,23052,2/21/2023,2,Stream,,3,2,,59.5,2,26,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,Ecology
,23052,2/21/2023,3,Stream,,3,3,,59.5,2,26,2,,,,,,,,,,,,,,,,Ecology
,23052,2/21/2023,4,Stream,,3,4,,59.5,2,26,,,,,,,,,,,,,,,,,Ecology
,23052,2/21/2023,,Stream,,3,,19,,,,,,,,,,,,,,,,,,,,Ecology
,23052,2/21/2023,,Stream,,3,,20,,,,,,,,,,,,,,,,,,,,Ecology
,23052,2/21/2023,,Stream,,3,,21,,,,,,,,,,,,,,,,,,,,Ecology
,23052,2/21/2023,1,Stream,,3,,35,59.5,2,26,,,,1,,,,1,,1,,,,,,,Ecology
,23052,2/21/2023,3,Stream,,3,,26,59.5,2,26,,,,,,,,,,2,,,,,,,Ecology
,23052,2/21/2023,,Stream,,3,,23,59.5,2,26,,,,1,,,1,,,2,,,,,,,Ecology
,23052,2/21/2023,2,Stream,,3,,22,59.5,2,26,,,,617,,,1,1,,,,,,,,,Ecology
,23052,2/21/2023,,Stream,,3,,34,,,,,,,,,,,,,,,,,,,,Ecology
,23053,2/22/2023,,Stream,1,3,1,,45.1,3,29.3,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,Ecology
,23053,2/22/2023,,Stream,2,3,2,,45.1,3,29.3,,,,,,1,,,,,,,,,no,,Ecology
,23053,2/22/2023,,Stream,3,3,3,,45.1,3,29.3,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,Ecology
,23053,2/22/2023,,Stream,4,3,4,,,,,,,,,,,,,,,,,,,,,Ecology
,23053,2/22/2023,,Stream,,3,,19,,,,,,,,,,,,,,,,,,,,Ecology
,23053,2/22/2023,,Stream,,3,,20,,,,,,,,,,,,,,,,,,,,Ecology
,23053,2/22/2023,,Stream,,3,,21,,,,,,,,,,,,,,,,,,,,Ecology
,23053,2/22/2023,,Stream,,3,,35,44.6,3,29.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Ecology
,23053,2/22/2023,,Stream,,3,,26,46,3,29.3,,,,,,,,,,,,,,,,,Ecology
,23053,2/22/2023,,Stream,,3,,23,,,,,,,,,,,,,,,,,,,,Ecology
,23053,2/22/2023,,Stream,,3,,22,45.1,3,29.3,0,0,0,4,0,0,0,0,0,0,0,0,0,,,,Ecology
,23053,2/22/2023,,Stream,,3,,34,,,,,,,,,,,,,,,,,,,,Ecology
,23054,2/23/2023,,Stream,1,3,1,,70.2,1,27.1,,,1,,,,,,,,,,,,,,Ecology
,23054,2/23/2023,,Stream,2,3,2,,70.2,,27.1,,,,,,,,,,,,,,Grass Hopper (1),,,Ecology
,23054,2/23/2023,,Stream,3,3,3,,70.2,1,27.1,,,2,,,,,,,,,,,,,,Ecology
,23054,2/23/2023,,Stream,4,3,4,,70.2,1,27.1,,,,,,,,,,,,,,,,,Ecology
,23054,2/23/2023,,Stream,,3,,19,,,27.7,,,,,,,,,,,,,,,,,Ecology
,23054,2/23/2023,,Stream,,3,,20,,,27.1,,,,,,,,,,,,,,,,,Ecology
,23054,2/23/2023,,Stream,,3,,21,,,27.1,,,,,,,,,,,,,,,,,Ecology
,23054,2/23/2023,,Stream,,3,,35,75.5,1,27.1,,,,,,,,,,1,,,,,,,Ecology
,23054,2/23/2023,,Stream,,3,,26,79.6,,27.1,,,,,,,,,,,,,,,,,Ecology
,23054,2/23/2023,,Stream,,3,,23,80.1,,27.1,,,,1,,,,,,,,,,,,,Ecology
,23054,2/23/2023,,Stream,,3,,22,78.4,,27.1,,,,50,,,,,,,,,,,,,Ecology
,23054,2/23/2023,,Stream,,3,,34,80.4,,27.1,,,,,,,,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,1,3,1,,70,,26.9,,,,,,,1,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,2,3,2,,70,1,26.4,,,,,,1,,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,3,3,3,,70,1,26.4,,,,,,,,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,4,3,4,,70,1,16.4,,,,,1,,,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,,3,,19,,,,,,,,,,,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,,3,,20,,,,,,,,,,,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,,3,,21,,,,,,,,,,,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,,3,,35,,,,,,,,,,,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,,3,,26,70,1,26.4,,,,,,,,,,1,,,,,,,Ecology
,23055,2/24/2023,,Stream,,3,,23,70,1,16.4,,,,,,,,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,,3,,22,,,,,,,,,,,,,,,,,,,,Ecology
,23055,2/24/2023,,Stream,,3,,34,,,,,,,,,,,,,,,,,,,,Ecology
,23082,3/23/2023,14:24,Stream,,3,1,,,,,,,,,1,,,,,,,,,,,,
,23082,3/23/2023,14:24,Stream,,3,2,,,,,,,,,,,,,,,,,,,,,
,23082,3/23/2023,14:24,Stream,,3,3,,,,,,,,,,,,,,,,,,,,,
,23082,3/23/2023,14:24,Stream,,3,4,,,,,,,,,,,,,,,,,,,,,
,23083,3/24/2023,14:51,Stream,,3,1,,55,,78,,,,,,,,,,1,,,,,,,
,23083,3/24/2023,14:51,Stream,,3,2,,55,,78,,,1,,,,,,,,,,,,,,
,23083,3/24/2023,14:51,Stream,,3,3,,55,,78,,,,,,,,,,,,,,,,,
,23083,3/24/2023,14:51,Stream,,3,4,,55,,78,,,,,,,,,,,,,,,,,
,23084,3/25/2023,9:04,Stream,,3,1,,87.6,,16.8,,,,,,,,,,,,,,,,,
,23084,3/25/2023,9:04,Stream,,3,2,,87.6,,16.8,,,1,,,,,,,,,,,,,,
,23084,3/25/2023,9:04,Stream,,3,3,,87.6,,16.8,,,1,1,,,,,,,,,,,,,
,23084,3/25/2023,9:04,Stream,,3,4,,87.6,,16.8,,,,,,,,,,,,,,,,,
,23089,3/30/2023,14:10,Stream,,3,1,,45,,26.5,,,,,,,,,,,,,,,,,
,23089,3/30/2023,14:10,Stream,,3,2,,45,,26.5,,,,,,,,,,,,,,,,,
,23089,3/30/2023,14:10,Stream,,3,3,,45,,26.5,,,,,,,,,,,,,,,,,
,23089,3/30/2023,14:10,Stream,,3,4,,45,,26.5,,,1,,1,,,1,,,,,,,,,
,23090,3/31/2023,15:20,Stream,,3,1,,51.7,,26,,,,,,,,,,,,,,,,,
,23090,3/31/2023,15:20,Stream,,3,2,,51.7,,26,,,,,,,,,,,,,,,,,
,23090,3/31/2023,15:20,Stream,,3,3,,51.7,,26,,,,,,,,,,,,,,,,,
,23090,3/31/2023,15:20,Stream,,3,4,,51.7,,26,,,,,,,,,,,,,,,,,
,23091,4/1/2023,12:00,Stream,,3,1,,88.5,,21.6,,,,,,,,,,,,,,,,,
,23091,4/1/2023,12:00,Stream,,3,2,,88.5,,21.6,,,,,,,,,,,,,,3 springtails,,,
,23091,4/1/2023,12:00,Stream,,3,3,,88.5,,21.6,,,,1,,,,,,,,,,,,,
,23091,4/1/2023,12:00,Stream,,3,4,,88.5,,21.6,1,,2,,,,,,,,,,,,,,
1,22045,2/14/2022,12:00,Forest,1,4,1,,32,3,15.9,,,,,,,,,,1,,,,,,,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Forest,1,4,1,,99,1,13.3,,,,,1,,,,,,,,,,,,"Ecology,(Mon section)"
1,22045,2/14/2022,12:00,Forest,2,4,2,,32,3,15.94,,,,,,,,1,2,,1,,,,,,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Forest,2,4,2,,99,1,13.3,1,,,,,,,,,,,,,15 maggots & wolfspider,,raining,"Ecology,(Mon section)"
1,22045,2/14/2022,12:00,Forest,4,4,3,,32,3,15.94,,,,,10,,,,,,1,,,Baby Millipedes and 1 Earthworm,,,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Forest,2,4,3,,99,1,13.3,,,1,,,,,,4,,,,,,,raining,"Ecology,(Mon section)"
1,22045,2/14/2022,12:00,Forest,2,4,4,,32,3,15.94,,,,,,,,,,,,,,,,,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Forest,4,4,4,,99,1,13.33,,,,10,,,,,,,,,,About 10 dead ants,,flooded,"Ecology,(Mon section)"
1,22045,2/14/2022,12:00,Forest,,4,,4,32,3,15.9,0,,0,,0,,,5,0,1,,0,,5 Rollypollies,,,"Ecology,(Mon section)"
1,22045,2/14/2022,12:00,Forest,,4,,10,32,3,15.9,0,,1,,9,,,,0,0,,0,,,,,"Ecology,(Mon section)"
1,22045,2/14/2022,12:00,Forest,,4,,6,N/A,3,15.9,N/A,,N/A,,N/A,,,,N/A,N/A,,N/A,,,,,"Ecology,(Mon section)"
1,22045,2/14/2022,12:00,Forest,,4,,7,32,3,15.9,0,,0,,1,,,,0,0,4,0,,4 Worms,,,"Ecology,(Mon section)"
1,22045,2/14/2022,12:00,Forest,,4,,8,32,3,15.9,N/A,,N/A,,N/A,,,,N/A,N/A,,N/A,,,,,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Forest,,4,,4,99,1,13.33,0,,0,,6,,,7,0,1,,0,,7 Rolly Pollies,,n/a,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Forest,,4,,10,99,1,13.33,0,,0,,>50,,,,0,0,,0,,,,76.6,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Forest,,4,,6,99,1,13.33,0,,0,,>50,,,1,0,1,1,3,,"1 Earthworm, 1 Rolly Polly",,80,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Forest,,4,,7,99,1,13.33,0,,0,,0,,,4,0,1,1,3,,"1 Earthworm, 4 Rolly Pollies",,87.6,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Forest,,4,,8,99,1,13.33,0,,0,,>50,1,,10,0,0,3,0,,"Cricket, 3 Earthworms, ~10 Rolly Pollies",,92.3,"Ecology,(Mon section)"
1,22046,2/15/2022,12:00,Forest,1,4,1,,29.9,3,70.9,1,,,,,,,,,,,,,2 springtail,,"0 sticks, 10 leaves",Ecology (Tues section)
1,22046,2/15/2022,12:00,Forest,2,4,2,,29.9,3,70.9,0,,1,,0,,,,0,0,,0,,,,,Ecology (Tues section)
1,22046,2/15/2022,12:00,Forest,3,4,3,,29.4,3,70.9,,,,,,,,,8,,,,,,,No species,Ecology (Tues section)
1,22046,2/15/2022,12:00,Forest,4,4,4,,29.9,3,70.9,,,,,,,,,,,,,,4 springtail,,,Ecology (Tues section)
2,22053,2/22/22,12:00,Forest,1,4,1,,73.1,2,71.6,3,,1,,25,,,,,,1,,,"auburn trap spider, 1 worm",,17 leaves/0 sticks,Ecology (Tues section)
2,22053,2/22/22,12:00,Forest,2,4,2,,73.1,1,71.6,3,,0,,2,,,,0,0,1,0,,1 worm,,leaves,Ecology (Tues section)
2,#VALUE!,2.22.22,12:00,Forest,3,4,3,,73.1,2,71.6,2,,0,,1,,,,0,0,,0,,3 springtails,,,Ecology (Tues section)
2,22053,2/22/22,12:00,Forest,4,4,4,,73.1,1,71.6,0,,0,,0,,,,1,0,,0,,,,,Ecology (Tues section)
1,22046,2/15/2022,12:00,Forest,,4,,4,,,,,,,,,,,,,,,,,,,,Ecology (Tues section)
1,22046,2/15/2022,12:00,Forest,1,4,,10,81.4,3,70.9,,,,,,,,,,,,,,,,,Ecology (Tues section)
1,22046,2/15/2022,12:00,Forest,4,4,,6,79.4,3,,,,,,4,,,,,6,,,,,,,Ecology (Tues section)
1,22046,2/15/2022,12:00,Forest,,4,,7,67,3,70.9,,,,1,,,,,,1,,,,1 ant,,,Ecology (Tues section)
1,22046,2/15/2022,12:00,Forest,,4,,8,,,,,,,,,,,,,,,,,,,,Ecology (Tues section)
2,22053,2/22/22,12:00,Forest,,4,,4,,,,,,,,,,,,,,,,,,,,Ecology (Tues section)
2,22053,2/22/22,12:00,Forest,2,4,,10,74.3,,71,0,,0,,0,,,,1,0,,0,,,,,Ecology (Tues section)
2,22053,2/22/22,12:00,Forest,1,4,,6,75.1,2,71.6,,,,,,,,,,,,,,,,,Ecology (Tues section)
2,22053,2/22/22,12:00,Forest,3,4,,7,74.3,,71.6,0,,0,,4,1,,1,0,0,1,1,,"1 rolly polly, 1 cricket, 1 worm",,no leaf litter,Ecology (Tues section)
2,22053,2/22/22,12:00,Forest,4,4,,8,78.5,,,0,,0,,0,,,4,0,0,,0,,4 rolly polly,,no litter,Ecology (Tues section)
1,22047,2/16/22,12:00,Forest,1,4,1,,48.1,2,73,1,,0,,0,,,,0,0,,0,,,,forest,Ecology (Wed noon section)
1,22047,2/16/22,12:00,Forest,2,4,2,,48,2,73,0,,0,,0,,,,0,0,,0,,,,,Ecology (Wed noon section)
1,22047,2/16/22,12:00,Forest,3,4,3,,48%,2,72,,,,,1,,,,,,,,,"1 catepillar,",,2,Ecology (Wed noon section)
1,22047,2/16/22,12:00,Forest,4,4,4,,,2,73,1,,0,,0,,,,0,0,,0,,0,,,Ecology (Wed noon section)
2,22054,2/23/22,12:00,Forest,1,4,1,,,1,,1,,1,,0,,,,0,0,,0,,,,forest,Ecology (Wed noon section)
2,22054,2/23/22,12:00,Forest,,4,2,,,,,2,,,,,,,,,,,,,,,,Ecology (Wed noon section)
2,22054,2/23/22,12:00,Forest,3,4,3,,,2,,1,,,,6,,2,,,,,,,2 woodroaches,,9,Ecology (Wed noon section)
2,22054,2/23/22,12:00,Forest,3,4,4,,,2,,0,,0,,1,,,2,0,4,,0,,2 rolypolys,,7,Ecology (Wed noon section)
1,22047,2/16/2022,12:00,Forest,,4,,10,,,,,,,,,,,,,,,,,,,,Ecology (Wed noon section)
1,22047,2/16/2022,12:00,Forest,1,4,,6,67.1,,,2,,0,,28,,,,0,0,,0,,,,millipedes were tiny,Ecology (Wed noon section)
1,22047,2/16/2022,12:00,Forest,,4,,7,,,,,,,,,,,,,,,,,,,,Ecology (Wed noon section)
1,22047,2/16/2022,12:00,Forest,,4,,8,,,,,,,,,,,,,,,,,,,,Ecology (Wed noon section)
1,22047,2/16/2022,12:00,Forest,,4,,16,,,,,,,,,,1,,,,,,,"catepillar, woodroach",,,Ecology (Wed noon section)
2,22054,2/23/2022,12:00,Forest,,4,,10,,,,,,,,,,,,,,,,,,,,Ecology (Wed noon section)
2,22054,2/23/2022,12:00,Forest,1,4,,6,,1,,0,,1,,10,,,,0,0,,0,,,,,Ecology (Wed noon section)
2,22054,2/23/2022,12:00,Forest,,4,,7,,,,,,,,,,,,,,,,,,,,Ecology (Wed noon section)
2,22054,2/23/2022,12:00,Forest,,4,,8,,,,,,,,,,,,,,,,,,,,Ecology (Wed noon section)
2,22054,2/23/2022,12:00,Forest,,4,,16,48,,73,1,,,,,,,,,,,,,,,,Ecology (Wed noon section)
1,22047,2/16/2022,15:00,Forest,Samantha,4,1,,44.4,2,22,2,,,,,,1,,,1,,,,1 wood roach,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Forest,Jack,4,2,,50.2,2,69.7,,,,,3,,,,,,,,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Forest,Parker,4,3,,44.4,c,22,0,,0,,0,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Forest,Laurens,4,4,,44.4,2,22.1,0,,0,,0,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
2,22034,2/3/22,15:00,Forest,parker,4,1,,,2,25.8,1,,0,,7,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Forest,Stefan,4,2,,,2,,2,,0,,1,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
2,22054,02/23/2022,15:00,Forest,Lauren,4,3,,,2,25.8,1,,0,,3,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Forest,Samantha,4,4,,,2,25.8,2,,1,,15,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Forest,,4,,4,,,,,,,,,,,,,,,,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Forest,,4,,10,67.8,,,0,,0,,12,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Forest,parker,4,,6,44.4,c,22,1,,1,,0,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Forest,Samantha,4,,7,41.9,2,22.1,1,,0,,0,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Forest,Laurens,4,,8,49,2,22.1,0,,0,,0,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Forest,,4,,4,,,,,,,,,,,,,,,,,,,,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Forest,2,4,,10,,,,,,,,3,,,,,,,,,,,millipede larvae,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Forest,Samantha,4,,6,,2,26.7,0,,0,,0,,,,0,0,,0,,15 springtails,,,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Forest,parker,4,,7,,,25.8,,,,,,,,6,,,,1,,isopod (6),,,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Forest,Lauren,4,,8,48,2,25.8,0,,0,,0,,,20,0,2,,0,,"slug(1), isopods(20)",,,Ecology (Wed 3pm section)
1,22048,2/17/2022,12:00,Forest,3,4,1,,82,1,20.8,3,,2,,,,,,1,1,1,,,1 worm,,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Forest,2,4,2,,82,2,20.8,5,,0,,0,,,,0,1,,0,,"5 wolf spiders, 1 snail",,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Forest,1,4,3,,82,1,20.8,0,,0,,0,,,,0,0,,0,,,,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Forest,2,4,4,,82,1,20.79,5,,0,,0,,,,0,0,,0,,,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Forest,3,4,1,,64.3,2,27.3,0,,2,,0,1,,,25,0,,0,,1 cricket,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Forest,1,4,2,,64.3,2,27.3,0,,1,,1,,,,7,0,,0,,,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Forest,2,4,3,,59.2,2,27.2c,0,,0,,0,,,,0,0,,0,,5 termites,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Forest,3,4,4,,64.3,2,27.3,2,,2,,,,,2,,,,,,2 Roly Poly,,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Forest,2,4,,4,74.6,,0,2,,0,,0,,,,0,1,,0,,"1 wood louse, 1 slug, 1 snail",,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Forest,1,4,,10,80.8,1,20.7,0,,0,,0,,,1,0,0,,0,,1 rolly polly,,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Forest,3,4,,6,78.5,1,20.8,,,,,,,,,1,,,,,,,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Forest,1,4,,7,77.1,1,20.7,0,,0,,0,,,,0,0,,0,,,,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Forest,,4,,8,,,,,,,,,,,,,,,,,,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Forest,,4,,4,,,,,,,,,,,,,,,,,,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Forest,2,4,,10,78.2,1,26.3c,0,,0,,1,,,8,0,0,,0,,8 roly poly,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Forest,3,4,,6,83.4,2,27.3,0,,2,,0,,,1,0,3,1,0,,"1 Roly Poly, 1 Worm",,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Forest,1,4,,7,71.6,2,27.3,0,,0,,0,,,7,0,0,,0,,7 rolly pollies,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Forest,2,4,,8,74.1,1,26.3c,0,,0,,0,,,14,0,0,,0,,14 roly poly,,,Ecology (Thurs section)
1,22049,2/18/2022,12:00,Forest,1,4,1,,N/A,3,55.1,,,4,,,,1,,,,,,,"1 roach, water, leaf litter",,,Ecology (Fri section)
1,22049,2/18/2022,12:00,Forest,,4,2,,89.4,2,55.1,0,,0,,2,,,,0,2,,1,,,,,Ecology (Fri section)
